https://www.youtube.com/@GameGrumps,1,/home/deck/Documents/Projects/Python/Youtube Channel Watcher/downloads/Game Grumps,Game Grumps
https://www.youtube.com/@CoryxKenshin,0,/home/deck/Documents/Projects/Python/Youtube Channel Watcher/downloads/CoryxKenshin,"Cory Kenshin"
https://www.youtube.com/@thegrumps,1,/home/deck/Documents/Projects/Python/Youtube Channel Watcher/downloads/The Grumps,The Grumps
https://www.youtube.com/@markiplier,0,/home/deck/Documents/Projects/Python/Youtube Channel Watcher/downloads/Markiplier,Mark
https://www.youtube.com/@CodeBullet,1,/home/deck/Documents/Projects/Python/Discord Bot/Code Bullet,Code Bullet
